level,kanji,furigana,definition,kana
2,全員,ぜんいん,all members,ぜんいん
2,実現,じつげん,realization,じつげん
2,崩れる,くず,to collapse,くずれる
2,合格,ごうかく,passing (exam),ごうかく
2,塾,じゅく,cram school,じゅく
2,建設,けんせつ,construction,けんせつ
2,黄色,きいろ,yellow,きいろ
2,西洋,せいよう,the West,せいよう
2,道具,どうぐ,tool,どうぐ
2,成績,せいせき,grades,せいせき
2,共通,きょうつう,common,きょうつう
2,割合,わりあい,ratio,わりあい
2,実行,じっこう,execution,じっこう
2,長年,ながねん,many years,ながねん
2,重大,じゅうだい,serious/important,じゅうだい
2,構成,こうせい,composition,こうせい
2,冷たい,つめ,cold (to touch),つめたい
2,患者,かんじゃ,patient,かんじゃ
2,降りる,お,to get off,おりる
2,同時に,どうじ,at the same time,どうじに
2,中国,ちゅうごく,China,ちゅうごく
2,動物園,どうぶつえん,zoo,どうぶつえん
2,多少,たしょう,somewhat,たしょう
2,店員,てんいん,shop assistant,てんいん
2,医学,いがく,medical science,いがく
2,半年,はんとし,half a year,はんとし
2,文明,ぶんめい,civilization,ぶんめい
2,国際,こくさい,international,こくさい
2,安定,あんてい,stability,あんてい
2,置く,お,to place,おく
2,指導,しどう,guidance,しどう
2,教授,きょうじゅ,professor,きょうじゅ
2,調査,ちょうさ,survey/investigation,ちょうさ
2,出張,しゅっちょう,business trip,しゅっちょう
2,道,みち,road,みち
2,高校生,こうこうせい,high school student,こうこうせい
2,知識,ちしき,knowledge,ちしき
2,残り,のこ,remainder,のこり
2,忙しい,いそが,busy,いそがしい
2,鼻,はな,nose,はな
2,権利,けんり,right/privilege,けんり
2,帽子,ぼうし,hat,ぼうし
2,基礎,きそ,foundation,きそ
2,サラリーマン,,salaryman,さらりーまん
2,体験,たいけん,experience,たいけん
2,拡大,かくだい,magnification/expansion,かくだい
2,特徴,とくちょう,characteristic,とくちょう
2,感謝,かんしゃ,gratitude,かんしゃ
2,からい,,spicy/salty,からい
2,玄関,げんかん,entrance,げんかん
2,デート,,date,でーと
2,合計,ごうけい,sum/total,ごうけい
2,興味,きょうみ,interest,きょうみ
2,背中,せなか,back (body),せなか
2,学会,がっかい,academic society,がっかい
2,もうす,,to say (humble),もうす
2,上り,のぼ,ascent/up-train,のぼり
2,本気,ほんき,seriousness,ほんき
2,薬,くすり,medicine,くすり
2,行き,ゆ,bound for,ゆき
2,面接,めんせつ,interview,めんせつ
2,高まる,たか,to rise/increase,たかまる
2,おじいさん,,grandfather,おじいさん
2,電話をかける,でんわ,to make a phone call,でんわをかける
2,気分が悪い,きぶんわる,to feel sick,きぶんがわるい
2,三千,さんぜん,three thousand,さんぜん
2,何百,なんびゃく,hundreds,なんびゃく
2,10時,じゅうじ,10 o'clock,じゅうじ
2,近所,きんじょ,neighborhood,きんじょ
2,西口,にしぐち,west exit,にしぐち
2,五時,ごじ,5 o'clock,ごじ
2,組織,そしき,organization,そしき
2,または,,or,または
2,急ぐ,いそ,to hurry,いそぐ
2,議論,ぎろん,discussion,ぎろん
2,傾向,けいこう,trend/tendency,けいこう
2,胸,むね,chest,むね
2,林,はやし,woods,はやし
2,食料,しょくりょう,food,しょくりょう
2,夜,よる,night,よる
2,殴る,なぐ,to hit/punch,なぐる
2,出会う,であ,to meet (by chance),であう
2,発生,はっせい,occurrence,はっせい
2,育てる,そだ,to raise,そだてる
2,火山,かざん,volcano,かざん
2,年齢,ねんれい,age,ねんれい
2,夕食,ゆうしょく,dinner,ゆうしょく
2,おじょうさん,,young lady (polite),おじょうさん
2,中央,ちゅうおう,central,ちゅうおう
2,大丈夫,だいじょうぶ,alright/okay,だいじょうぶ
2,泳ぐ,およ,to swim,およぐ
2,ゼロ,,zero,ぜろ
2,一言,ひとこと,single word,ひとこと
2,発言,はつげん,statement,はつげん
2,希望,きぼう,hope,きぼう
2,からて,,karate,からて
2,太い,ふと,thick/fat,ふとい
2,移動,いどう,movement/transfer,いどう
2,競争,きょうそう,competition,きょうそう
2,見事,みごと,splendid,みごと
2,契約,けいやく,contract,けいやく
2,営業,えいぎょう,business/sales,えいぎょう
2,一部,いちぶ,one part,いちぶ
2,収入,しゅうにゅう,income,しゅうにゅう
2,計算,けいさん,calculation,けいさん
2,靴下,くつした,socks,くつした
2,合わせる,あ,to combine/match,あわせる
2,提案,ていあん,proposal,ていあん
2,手段,しゅだん,means/way,しゅだん
2,関心,かんしん,concern/interest,かんしん
2,弱い,よわ,weak,よわい
2,薄い,うす,thin,うすい
2,洗う,あら,to wash,あらう
2,農業,のうぎょう,agriculture,のうぎょう
2,団体,だんたい,organization,だんたい
2,適用,てきよう,application/adoption,てきよう
2,ええ,,yes,ええ
2,掃除,そうじ,cleaning,そうじ
2,秋,あき,autumn,あき
2,困難,こんなん,difficulty,こんなん
2,向かう,む,to head towards,むかう
2,サークル,,club/circle,さーくる
2,休日,きゅうじつ,holiday,きゅうじつ
2,連続,れんぞく,continuation,れんぞく
2,意外,いがい,unexpected,いがい
2,どんな,,what kind of,どんな
2,被害,ひがい,damage,ひがい
2,実施,じっし,implementation,じっし
2,深い,ふか,deep,ふかい
2,輸入,ゆにゅう,import,ゆにゅう
2,動かす,うご,to move (something),うごかす
2,共同,きょうどう,joint/cooperation,きょうどう
2,斜め,なな,diagonal,ななめ
2,遅れる,おく,to be late,おくれる
2,制限,せいげん,restriction,せいげん
2,費用,ひよう,cost/expense,ひよう
2,設計,せっけい,design/plan,せっけい
2,価格,かかく,price,かかく
2,普段,ふだん,usually,ふだん
2,祖母,そぼ,grandmother,そぼ
2,湯,ゆ,hot water,ゆ
2,もう１度,いちど,once more,もういちど
2,生命,せいめい,life,せいめい
2,疑問,ぎもん,question/doubt,ぎもん
2,やる,,to do/give,やる
2,世代,せだい,generation,せだい
2,感情,かんじょう,emotion,かんじょう
2,世間,せけん,world/society,せけん
2,場面,ばめん,scene/setting,ばめん
2,首都,しゅと,capital city,しゅと
2,留学,りゅうがく,studying abroad,りゅうがく
2,資料,しりょう,materials/data,しりょう
2,返す,かえ,to return (something),かえす
2,失う,うしな,to lose,うしなう
2,世話,せわ,care/help,せわ
2,規則,きそく,rule/regulation,きそく
2,同一,どういつ,identical,どういつ
2,労働,ろうどう,labor,ろうどう
2,牛肉,ぎゅうにく,beef,ぎゅうにく
2,支配,しはい,rule/control,しはい
2,消費,しょうひ,consumption,しょうひ
2,一家,いっか,whole family,いっか
2,一,いち,one,いち
2,思想,しそう,thought/ideology,しそう
2,この間,あいだ,the other day,このあいだ
2,無事,ぶじ,safety,ぶじ
2,自動,じどう,automatic,じどう
2,住む,す,to live,すむ
2,特急,とっきゅう,limited express,とっきゅう
2,洋服,ようふく,western clothes,ようふく
2,監督,かんとく,director/manager,かんとく
2,今夜,こんや,tonight,こんや
2,回復,かいふく,recovery,かいふく
2,生かす,い,to make use of,いかす
2,行う,おこな,to perform/conduct,おこなう
2,検討,けんとう,consideration,けんとう
2,咲く,さ,to bloom,さく
2,条件,じょうけん,condition,じょうけん
2,明確,めいかく,clear,めいかく
2,正式,せいしき,formal,せいしき
2,交換,こうかん,exchange,こうかん
2,一時間,いちじかん,one hour,いちじかん
2,雲,くも,cloud,くも
2,月,つき,moon/month,つき
2,感覚,かんかく,sense/feeling,かんかく
2,記念,きねん,commemoration,きねん
2,貿易,ぼうえき,trade,ぼうえき
2,事業,じぎょう,business/project,じぎょう
2,医療,いりょう,medical care,いりょう
2,評価,ひょうか,evaluation,ひょうか
2,信頼,しんらい,trust,しんらい
2,辞書,じしょ,dictionary,じしょ
2,ほど,,extent/degree,ほど
2,古代,こだい,ancient times,こだい
2,死ぬ,し,to die,しぬ
2,おじさん,,uncle,おじさん
2,記者,きしゃ,reporter,きしゃ
2,したがって,,therefore,したがって
2,老人,ろうじん,old person,ろうじん
2,主要,しゅよう,main/major,しゅよう
2,先日,せんじつ,the other day,せんじつ
2,カーテン,,curtain,かーてん
2,人形,にんぎょう,doll,にんぎょう
2,家賃,やちん,rent,やちん
2,豊か,ゆた,wealthy/abundant,ゆたか
2,嫌,いや,disagreeable/hateful,いや
2,結局,けっきょく,eventually/after all,けっきょく
2,現状,げんじょう,current situation,げんじょう
2,もってくる,,to bring,もってくる
2,強化,きょうか,strengthening,きょうか
2,似合う,にあ,to suit/match,にあう
2,印象,いんしょう,impression,いんしょう
2,許可,きょか,permission,きょか
2,野球,やきゅう,baseball,やきゅう
2,前半,ぜんはん,first half,ぜんはん
2,通信,つうしん,communication,つうしん
2,六つ,むっ,six items,むっつ
2,日常,にちじょう,everyday life,にちじょう
2,列車,れっしゃ,train,れっしゃ
2,だいぶ,,considerably,だいぶ
2,円,えん,yen/circle,えん
2,選択,せんたく,selection,せんたく
2,指定,してい,designation,してい
2,に対する,たい,towards/against,にたいする
2,事務,じむ,office work,じむ
2,単位,たんい,unit/credit,たんい
2,地元,じもと,local,じもと
2,姿,すがた,figure/form,すがた
2,人類,じんるい,mankind,じんるい
2,死亡,しぼう,death,しぼう
2,活用,かつよう,utilization,かつよう
2,有効,ゆうこう,valid/effective,ゆうこう
2,ビジネス,,business,びじねす
2,植物,しょくぶつ,plant,しょくぶつ
2,行事,ぎょうじ,event,ぎょうじ
2,発展,はってん,development,はってん
2,訪問,ほうもん,visit,ほうもん
2,周辺,しゅうへん,surroundings,しゅうへん
2,感じ,かん,feeling,かんじ
2,下がる,さ,to go down,さがる
2,年度,ねんど,fiscal year,ねんど
2,成立,せいりつ,establishment,せいりつ
2,禁止,きんし,prohibition,きんし
2,突然,とつぜん,sudden,とつぜん
2,他人,たにん,stranger/others,たにん
2,父母,ふぼ,parents,ふぼ
2,命令,めいれい,order/command,めいれい
2,つまらない,,boring,つまらない
2,高度,こうど,altitude/advanced,こうど
2,風景,ふうけい,scenery,ふうけい
2,一定,いってい,constant/fixed,いってい
2,登場,とうじょう,appearance (on stage),とうじょう
2,出席,しゅっせき,attendance,しゅっせき
2,平均,へいきん,average,へいきん
2,一番,いちばん,number one/most,いちばん
2,地位,ちい,status/position,ちい
2,おそらく,,probably,おそらく
2,周囲,しゅうい,surroundings,しゅうい
2,肩,かた,shoulder,かた
2,彼,かれ,he/boyfriend,かれ
2,より,,than,より
2,表面,ひょうめん,surface,ひょうめん
2,製品,せいひん,product,せいひん
2,喜ぶ,よろこ,to be delighted,よろこぶ
2,服,ふく,clothes,ふく
2,詳しい,くわ,detailed,くわしい
2,去年,きょねん,last year,きょねん
2,否定,ひてい,denial,ひてい
2,ジュース,,juice,じゅーす
2,維持,いじ,maintenance,いじ
2,金額,きんがく,amount of money,きんがく
2,金,かね,money,かね
2,障害,しょうがい,obstacle/disability,しょうがい
2,利益,りえき,profit,りえき
2,末,すえ,end,すえ
2,消す,け,to erase/turn off,けす
2,記憶,きおく,memory,きおく
2,出版,しゅっぱん,publication,しゅっぱん
2,訪ねる,たず,to visit,たずねる
2,温度,おんど,temperature,おんど
2,鍋,なべ,pot/hot pot,なべ
2,同僚,どうりょう,colleague,どうりょう
2,到着,とうちゃく,arrival,とうちゃく
2,交流,こうりゅう,exchange,こうりゅう
2,用いる,もち,to use,もちいる
2,適当,てきとう,suitable/vague,てきとう
2,画家,がか,painter/artist,がか
2,独立,どくりつ,independence,どくりつ
2,借金,しゃっきん,debt,しゃっきん
2,宗教,しゅうきょう,religion,しゅうきょう
2,素晴らしい,すば,wonderful,すばらしい
2,建築,けんちく,architecture,けんちく
2,話題,わだい,topic,わだい
2,ひとりで,,alone,ひとりで
2,予算,よさん,budget,よさん
2,攻撃,こうげき,attack,こうげき
2,追う,お,to chase,おう
2,誕生,たんじょう,birth,たんじょう
2,構造,こうぞう,structure,こうぞう
2,開催,かいさい,holding (event),かいさい
2,集団,しゅうだん,group/mass,しゅうだん
2,ネクタイ,,tie,ねくたい
2,良い,よ,good,よい
2,訓練,くんれん,training,くんれん
2,繰り返す,くかえ,to repeat,くりかえす
2,主張,しゅちょう,claim/insistence,しゅちょう
2,抱える,かか,to hold/carry,かかえる
2,始めて,はじ,for the first time,はじめて
2,飾る,かざ,to decorate,かざる
2,宇宙,うちゅう,universe/space,うちゅう
2,供給,きょうきゅう,supply,きょうきゅう
2,始まり,はじ,beginning,はじまり
2,委員,いいん,committee member,いいん
2,見出し,みだ,headline,みだし
2,通常,つうじょう,ordinary/usual,つうじょう
2,作者,さくしゃ,author,さくしゃ
2,演奏,えんそう,musical performance,えんそう
2,味方,みかた,ally,みかた
2,水泳,すいえい,swimming,すいえい
2,確実,かくじつ,certainty,かくじつ
2,並ぶ,なら,to line up,ならぶ
2,鉄道,てつどう,railroad,てつどう
2,改善,かいぜん,improvement,かいぜん
2,批判,ひはん,criticism,ひはん
2,特定,とくてい,specific,とくてい
2,苦手,にがて,poor at/dislike,にがて
2,検査,けんさ,inspection/test,けんさ
2,巨大,きょだい,huge,きょだい
2,輸出,ゆしゅつ,export,ゆしゅつ
2,設備,せつび,equipment/facilities,せつび
2,以後,いご,after this,いご
2,単に,たん,simply,たんに
2,砂,すな,sand,すな
2,範囲,はんい,range/scope,はんい
2,容易,ようい,easy,ようい
2,どう,,how,どう
2,昨日,きのう,yesterday,きのう
2,近代,きんだい,modern ages,きんだい
2,見方,みかた,viewpoint,みかた
2,財産,ざいさん,property/fortune,ざいさん
2,背景,はいけい,background,はいけい
2,来,らい,next/coming,らい
2,ドア,,door,どあ
2,果物,くだもの,fruit,くだもの
2,論文,ろんぶん,thesis/essay,ろんぶん
2,地理,ちり,geography,ちり
2,現象,げんしょう,phenomenon,げんしょう
2,案内,あんない,guidance/information,あんない
2,流す,なが,to flow/drain,ながす
2,痛い,いた,painful,いたい
2,不満,ふまん,dissatisfaction,ふまん
2,屋根,やね,roof,やね
2,表情,ひょうじょう,facial expression,ひょうじょう
2,知事,ちじ,governor,ちじ
2,寒い,さむ,cold,さむい
2,年中,ねんじゅう,all year round,ねんじゅう
2,逮捕,たいほ,arrest,たいほ
2,備える,そな,to prepare/equip,そなえる
2,不思議,ふしぎ,strange/mystery,ふしぎ
2,だから,,so/therefore,だから
2,しゃべる,,to chat,しゃべる
2,怖い,こわ,scary,こわい
2,脱ぐ,ぬ,to take off (clothes),ぬぐ
2,語学,ごがく,language study,ごがく
2,差別,さべつ,discrimination,さべつ
2,なんか,,something like,なんか
2,残念,ざんねん,regrettable,ざんねん
2,楽しむ,たの,to enjoy,たのしむ
2,価値,かち,value,かち
2,芸術,げいじゅつ,art,げいじゅつ
2,笑い,わら,laughter,わらい
2,翻訳,ほんやく,translation,ほんやく
2,提出,ていしゅつ,submission,ていしゅつ
2,払う,はら,to pay,はらう
2,比較,ひかく,comparison,ひかく
2,就職,しゅうしょく,finding employment,しゅうしょく
2,登る,のぼ,to climb,のぼる
2,重ねる,かさ,to pile up,かさねる
2,なる,,to become,なる
2,議会,ぎかい,diet/congress,ぎかい
2,食う,く,to eat (male),くう
2,一日,ついたち,1st day of month,ついたち
2,前年,ぜんねん,previous year,ぜんねん
2,分ける,わ,to divide/share,わける
2,是非,ぜひ,certainly,ぜひ
2,スプーン,,spoon,すぷーん
2,運,うん,luck/fortune,うん
2,後者,こうしゃ,the latter,こうしゃ
2,分析,ぶんせき,analysis,ぶんせき
2,洗濯,せんたく,laundry,せんたく
2,晩,ばん,evening,ばん
2,広場,ひろば,square/plaza,ひろば
2,奥,おく,inner part/back,おく
2,桜,さくら,cherry blossom,さくら
2,適切,てきせつ,appropriate,てきせつ
2,別れ,わか,parting,わかれ
2,単純,たんじゅん,simple,たんじゅん
2,焼く,や,to bake/burn,やく
2,鏡,かがみ,mirror,かがみ
2,自動車,じどうしゃ,automobile,じどうしゃ
2,広げる,ひろ,to spread/expand,ひろげる
2,型,かた,type/model,かた
2,できるだけ,,as much as possible,できるだけ
2,大気,たいき,atmosphere,たいき
2,業者,ぎょうしゃ,trader/merchant,ぎょうしゃ
2,涙,なみだ,tear,なみだ
2,笑顔,えがお,smiling face,えがお
2,学問,がくもん,scholarship,がくもん
2,終了,しゅうりょう,end/expiration,しゅうりょう
2,追加,ついか,addition,ついか
2,態度,たいど,attitude,たいど
2,製造,せいぞう,manufacture,せいぞう
2,伝統,でんとう,tradition,でんとう
2,限界,げんかい,limit,げんかい
2,解説,かいせつ,explanation,かいせつ
2,少なくとも,すく,at least,すくなくとも
2,茶色,ちゃいろ,brown,ちゃいろ
2,油,あぶら,oil,あぶら
2,長期,ちょうき,long term,ちょうき
2,曜日,ようび,day of the week,ようび
2,なさる,,to do (honorific),なさる
2,神経,しんけい,nerve,しんけい
2,保存,ほぞん,preservation,ほぞん
2,体育,たいいく,physical education,たいいく
2,そろそろ,,soon/by now,そろそろ
2,議員,ぎいん,legislator,ぎいん
2,雰囲気,ふんいき,atmosphere,ふんいき
2,国土,こくど,national land,こくど
2,一種,いっしゅ,species/kind,いっしゅ
2,事態,じたい,situation,じたい
2,速度,そくど,speed,そくど
2,信用,しんよう,trust,しんよう
2,依頼,いらい,request,いらい
2,自殺,じさつ,suicide,じさつ
2,大使,たいし,ambassador,たいし
2,年月,としつき,months and years,としつき
2,温泉,おんせん,hot spring,おんせん
2,息,いき,breath,いき
2,安心,あんしん,relief,あんしん
2,日中,にっちゅう,daytime,にっちゅう
2,私立,しりつ,private (institution),しりつ
2,裁判,さいばん,trial,さいばん
2,基準,きじゅん,standard,きじゅん
2,贈る,おく,to send/give,おくる
2,ほとんど,,mostly,ほとんど
2,入社,にゅうしゃ,joining a company,にゅうしゃ
2,たまに,,occasionally,たまに
2,水分,すいぶん,moisture,すいぶん
2,整備,せいび,maintenance,せいび
2,世の中,よなか,society/world,よのなか
2,読者,どくしゃ,reader,どくしゃ
2,観察,かんさつ,observation,かんさつ
2,操作,そうさ,operation,そうさ
2,下げる,さ,to lower,さげる
2,憲法,けんぽう,constitution,けんぽう
2,値段,ねだん,price,ねだん
2,民間,みんかん,private (civilian),みんかん
2,通過,つうか,passage/transit,つうか
2,急速,きゅうそく,rapid,きゅうそく
2,慣れる,な,to get used to,なれる
2,展開,てんかい,development,てんかい
2,過程,かてい,process,かてい
2,一切,いっさい,all/everything,いっさい
2,体力,たいりょく,physical strength,たいりょく
2,留学生,りゅうがくせい,international student,りゅうがくせい
2,痛み,いた,pain,いたみ
2,武器,ぶき,weapon,ぶき
2,親,おや,parent,おや
2,皿,さら,plate,さら
2,台所,だいどころ,kitchen,だいどころ
2,裏,うら,reverse side,うら
2,承認,しょうにん,approval,しょうにん
2,受験,じゅけん,taking an exam,じゅけん
2,ください,,please,ください
2,文書,ぶんしょ,document,ぶんしょ
2,盛ん,さか,prosperous/popular,さかん
2,進学,しんがく,entering higher education,しんがく
2,改正,かいせい,revision,かいせい
2,断る,ことわ,to refuse,ことわる
2,流行,りゅうこう,fashion/trend,りゅうこう
2,気温,きおん,temperature,きおん
2,七日,なのか,seven days/7th day,なのか
2,ほんの,,mere/only,ほんの
2,現金,げんきん,cash,げんきん
2,グラム,,gram,ぐらむ
2,注,ちゅう,note/annotation,ちゅう
2,手続き,てつづ,procedure,てつづき
2,人工,じんこう,artificial,じんこう
2,切手,きって,stamp,きって
2,満足,まんぞく,satisfaction,まんぞく
2,撮影,さつえい,photography,さつえい
2,孫,まご,grandchild,まご
2,安い,やす,cheap,やすい
2,通学,つうがく,commuting to school,つうがく
2,表,おもて,surface/front,おもて
2,姿勢,しせい,posture,しせい
2,おっしゃる,,to say (honorific),おっしゃる
2,まで,,until,まで
2,郵便局,ゆうびんきょく,post office,ゆうびんきょく
2,味,あじ,taste,あじ
2,具合,ぐあい,condition,ぐあい
2,親友,しんゆう,best friend,しんゆう
2,ただ,,just/free,ただ
2,代わり,か,substitute,かわり
2,かぶる,,to put on (head),かぶる
2,格好,かっこう,appearance,かっこう
2,魅力,みりょく,charm,みりょく
2,望む,のぞ,to desire,のぞむ
2,八日,ようか,eight days/8th day,ようか
2,暮らし,く,living/livelihood,くらし
2,面倒,めんどう,trouble/difficulty,めんどう
2,深刻,しんこく,serious,しんこく
2,結構,けっこう,splendid/enough,けっこう
2,踊り,おど,dance,おどり
2,八つ,やっ,eight items,やっつ
2,国立,こくりつ,national,こくりつ
2,現地,げんち,local,げんち
2,抵抗,ていこう,resistance,ていこう
2,不明,ふめい,unknown,ふめい
2,物理,ぶつり,physics,ぶつり
2,込む,こ,to be crowded,こむ
2,複数,ふくすう,plural/multiple,ふくすう
2,面白い,おもしろ,interesting,おもしろい
2,浴びる,あ,to bathe,あびる
2,かつ,,and/moreover,かつ
2,編集,へんしゅう,editing,へんしゅう
2,課題,かだい,task/assignment,かだい
2,集まる,あつ,to gather,あつまる
2,日曜,にちよう,Sunday,にちよう
2,コンピューター,,computer,こんぴゅーたー
2,中身,なかみ,contents,なかみ
2,罪,つみ,sin/crime,つみ
2,模様,もよう,pattern,もよう
2,支持,しじ,support,しじ
2,広がる,ひろ,to spread,ひろがる
2,務める,つと,to serve/work,つとめる
2,恋,こい,love,こい
2,坂,さか,slope,さか
2,わたし達,たち,we,わたしたち
2,姉,あね,older sister,あね
2,喜び,よろこ,joy,よろこび
2,下ろす,お,to lower/withdraw,おろす
2,花火,はなび,fireworks,はなび
2,我々,われわれ,we,われわれ
2,風呂,ふろ,bath,ふろ
2,苦労,くろう,hardship,くろう
2,香り,かお,scent,かおり
2,破る,やぶ,to tear/break,やぶる
2,鉛筆,えんぴつ,pencil,えんぴつ
2,増やす,ふ,to increase,ふやす
2,隣,となり,neighbor,となり
2,久しぶり,ひさ,after a long time,ひさしぶり
2,渡る,わた,to cross,わたる
2,死体,したい,corpse,したい
2,すでに,,already,すでに
2,国境,こっきょう,border,こっきょう
2,まもなく,,soon,まもなく
2,分かりにくい,わ,hard to understand,わかりにくい
2,影,かげ,shadow,かげ
2,付き合う,つあ,to date/associate,つきあう
2,あそこ,,over there,あそこ
2,保証,ほしょう,guarantee,ほしょう
2,弁当,べんとう,box lunch,べんとう
2,猿,さる,monkey,さる
2,傷,きず,wound,きず
2,飛ぶ,と,to fly,とぶ
2,ダメ,,no good,だめ
2,当たる,あ,to hit/win,あたる
2,抑える,おさ,to suppress,おさえる
2,元,もと,origin/former,もと
2,どうしよう,,what should I do,どうしよう
2,おばあさん,,grandmother,おばあさん
2.1,花だん,かだん,flower bed,かだん
2.1,花たば,はなたば,bouquet,はなたば
2.1,花びら,はなびら,flower petal,はなびら
2.1,木かげ,こかげ,shade of a tree,こかげ
2.1,にわ木,にわき,garden tree,にわき
2.1,木目,もくめ,wood grain,もくめ
2.1,九月,くがつ,September,くがつ
2.1,九こ,きゅうこ,nine pieces,きゅうこ
2.1,九つ,ここのつ,nine things,ここのつ
2.1,一年生,いちねんせい,first grade student,いちねんせい
2.1,一ぴき,いっぴき,one animal (small),いっぴき
2.1,一つ,ひとつ,one thing,ひとつ
2.1,ざっ草,ざっそう,weeds,ざっそう
2.1,草もち,くさもち,rice cake with mugwort,くさもち
2.1,草はら,くさはら,grassy field,くさはら
2.1,ちょ金,ちょきん,savings,ちょきん
2.1,金いろ,きんいろ,gold color,きんいろ
2.1,お金,おかね,money,おかね
2.1,十日,とおか,10th day,とおか
2.1,十月,じゅうがつ,October,じゅうがつ
2.1,十年,じゅうねん,ten years,じゅうねん
2.1,二日,ふつか,2nd day,ふつか
2.1,二こ,にこ,two pieces,にこ
2.1,二つ,ふたつ,two things,ふたつ
2.1,ほう石,ほうせき,gem / jewel,ほうせき
2.1,じ石,じしゃく,magnet,じしゃく
2.1,小石,こいし,pebble,こいし
2.1,赤土,あかつち,red clay / red soil,あかつち
2.1,土足,どそく,with shoes on / muddy feet,どそく
2.1,百日,ひゃくにち,100 days,ひゃくにち
2.1,百円,ひゃくえん,100 yen,ひゃくえん
2.1,百年,ひゃくねん,100 years,ひゃくねん
2.1,三本,さんぼん,three cylindrical objects,さんぼん
2.1,三こ,さんこ,three pieces,さんこ
2.1,三つ,みっつ,three things,みっつ
2.1,ほら貝,ほらがい,conch shell,ほらがい
2.1,まき貝,まきがい,spiral shell,まきがい
2.1,貝がら,かいがら,shell,かいがら
2.1,ふじ山,ふじさん,Mt. Fuji,ふじさん
2.1,山いも,やまいも,yam,やまいも
2.1,山みち,やまみち,mountain path,やまみち
2.1,千人,せんにん,1000 people,せんにん
2.1,千円,せんえん,1000 yen,せんえん
2.1,千年,せんねん,1000 years,せんねん
2.1,四月,しがつ,April,しがつ
2.1,四こ,よんこ,four pieces,よんこ
2.1,四つ,よっつ,four things,よっつ
2.1,虫かご,むしかご,insect cage,むしかご
2.1,こん虫,こんちゅう,insect,こんちゅう
2.1,すず虫,すずむし,bell cricket,すずむし
2.1,川べり,かわべり,riverbank,かわべり
2.1,川しも,かわしも,downstream,かわしも
2.1,川かみ,かわかみ,upstream,かわかみ
2.1,日じ,にちじ,date and time,にちじ
2.1,一日,いちにち,one day,いちにち
2.1,三日,みっか,3rd day,みっか
2.1,五わ,ごわ,five birds,ごわ
2.1,五こ,ごこ,five pieces,ごこ
2.1,五つ,いつつ,five things,いつつ
2.1,犬ぞり,いぬぞり,dog sled,いぬぞり
2.1,白い犬,しろいいぬ,white dog,しろいいぬ
2.1,名犬,めいけん,faithful dog / famous dog,めいけん
2.1,山林,さんりん,mountain forest,さんりん
2.1,まつ林,まつばやし,pine forest,まつばやし
2.1,竹林,ちくりん,bamboo grove,ちくりん
2.1,まん月,まんげつ,full moon,まんげつ
2.1,二月,にがつ,February,にがつ
2.1,月見,つきみ,moon viewing,つきみ
2.1,六本,ろっぽん,six cylindrical objects,ろっぽん
2.1,六こ,ろっこ,six pieces,ろっこ
2.1,六つ,むっつ,six things,むっつ
2.1,田うえ,たうえ,rice planting,たうえ
2.1,水田,すいでん,paddy field,すいでん
2.1,田んぼ,たんぼ,rice field,たんぼ
2.1,青森,あおもり,Aomori (place),あおもり
2.1,森林,しんりん,forest,しんりん
2.1,森の中,もりのなか,in the forest,もりのなか
2.1,火のこ,ひのこ,sparks / fire sparks,ひのこ
2.1,火山,かざん,volcano,かざん
2.1,火じ,かじ,fire / conflagration,かじ
2.1,七いろ,なないろ,seven colors,なないろ
2.1,七月,しちがつ,July,しちがつ
2.1,七つ,ななつ,seven things,ななつ
2.1,年より,としより,elderly person,としより
2.1,年上,としうえ,older / senior,としうえ
2.1,竹わ,ちくわ,chikuwa (fish cake),ちくわ
2.1,竹やぶ,たけやぶ,bamboo thicket,たけやぶ
2.1,竹うま,たけうま,stilts,たけうま
2.1,水どう,すいどう,water supply,すいどう
2.1,水草,みずくさ,water plant,みずくさ
2.1,水玉,みずたま,polka dot / water drop,みずたま
2.1,八日,ようか,8th day,ようか
2.1,八月,はちがつ,August,はちがつ
2.1,八つ,やっつ,eight things,やっつ
2.1,き立,きりつ,stand up,きりつ
2.1,立てる,たてる,to stand something up,たてる
2.1,立つ,たつ,to stand,たつ
2.1,かい力,かいりき,superhuman strength,かいりき
2.1,学力,がくりょく,academic ability,がくりょく
2.1,力もち,ちからもち,strong person,ちからもち
2.1,大きい,おおきい,big,おおきい
2.1,大へん,たいへん,difficult / very,たいへん
2.1,大すき,だいすき,love / like a lot,だいすき
2.1,空ばこ,からばこ,empty box,からばこ
2.1,空いろ,そらいろ,sky blue,そらいろ
2.1,空気,くうき,air / atmosphere,くうき
2.1,休じつ,きゅうじつ,holiday / day off,きゅうじつ
2.1,休める,やすめる,to rest (something),やすめる
2.1,休む,やすむ,to rest,やすむ
2.1,人口,じんこう,population,じんこう
2.1,口べに,くちべに,lipstick,くちべに
2.1,口ぶえ,くちぶえ,whistle,くちぶえ
2.1,中にわ,なかにわ,courtyard,なかにわ
2.1,中学校,ちゅうがっこう,middle school,ちゅうがっこう
2.1,一日中,いちにちじゅう,all day long,いちにちじゅう
2.1,天ごく,てんごく,heaven,てんごく
2.1,天の川,あまのがわ,Milky Way,あまのがわ
2.1,天気,てんき,weather,てんき
